utt_id	spkr_id	lang	text	dur
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A11	A11	cs	biz khristian millätiih biz allağa inanirıh allağa inanirıh onučun ki allah _eto _naš bizım fs_anamız babamızdır anamızdır	12.615
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A12	A12	cs	nä biše orda daa bišedä yohtur ište onnar yašier _da üč adam var _vsyo kimsädä yoh	8.57
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A13	A13	cs	özgä kövdändä _daže gätırirlär meriamanaya ğurbannar bizım kövä _atmečat edirıh	6.346
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	cs	birınji äksia gidirıh sora gidirıh täzäya birınji äksılärınän _prašatsa edirıh sorada gidirıh täzälärä	6.16
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B01	B01	cs	čoğ šei etmıštıh biz sävınierdıh o školalara onučun ki ušahlar alierdi _abrazavanie	7.549
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B04	B04	urum	genä nä var	0.944
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B08	B08	urum	fs_č	0.272
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B10	B10	cs	_nu yahši ğonšuluh varıdi yahšiidi äp	2.355
0012_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B12	B12	urum	čamlar alma armud är čam varıdi	4.61
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A03	A03	urum	atsa bänım babamın alti oğli bir ğızi varıdi	2.8
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A04	A04	urum	fp_ugu	0.341
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	russ	@@@	2.605
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	bu nävädäki kolkhozi vurdularsa bur da dädäm razi dägıldi varıdi bir inägi ikidä öküzi verä kolkhoza	12.96
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	yana köti yapılar daa nä diem	2.394
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A10	A10	urum	ište an anbelä fs_iz istoriamız bizım belädır čoğ čätınnıh görmišıh	3.904
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A12	A12	cs	fs_školada yahši ohierdım ama ärkärän gidämierdım elä olierdi soyuh ğar _uže tipi olierdi gidämierdım ğalierdım učitellär gälierdi bilämä babama dierdılär niä yollamien bu yahši ohian ui_ušah	12.473
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A14	A14	cs	yoğudi o sıra šei ävi zorunan trudunan yahtılar yaptılar elä olirdi ki säkkiz _on adam bir küčük kohta yaširdılär zorunan sıhirdılar	11.069
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	urum	düzäldılär toy dügünnärınän yaširıh khristian adam näsıl yašiajah kissäsıni edir kissäsınä gidir mumuni yahir ğurbannarıni edir käsir fahır adam nä etsın anjah onnan yaširdi	14.408
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B01	B01	cs	_nu elädä ğaldılar bizım kövdä	1.833
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B03	B03	urum	fp_m! yoğudi halhın išläri soradan bašladılar fp_ee bılannari äkmäya inäkläri almaya	8.846
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B07	B07	urum	fp_okey	0.342
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B12	B12	urum	azar azar irällädılär	2.068
0013_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B13	B13	urum	onučun gettılär tsalkaya	1.559
0013_DoReCo_doreco_urum1249_UUM-TXT-CL-00000-A03	A03	russ	@@@	0.724
0013_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A01	A01	cs	ğalirıh ahšama kissädä _čtob praznikımız šei olmia	6.712
0013_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A02	A02	cs	onnar _sablyudat edir gändi religialarıni kissäyamissäya gälmierlär	5.137
0013_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A09	A09	cs	dörtyanıni gäzirıh äp tomari türkiinän gäzirdılär _krugavoi	4.01
0013_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A12	A12	cs	orda stollar ğurulier egi ički ierlär ičierlär oinierlär yahši olier _atmečat yahši edierıh	7.299
0013_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	cs	meriamanaya oki _prazdniki ki _atmečat edirıh är pr_kövdän fp_e gälirdılär urumlar bizım halh bu _prazdnika	6.26
0013_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A15	A15	cs	bizdä gidirıh onnarın kövä ordada ziaratlar vardır bizımdä bizdä oralara gidirıh oralarda _da _atmečat edirıh güzäl	8.425
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A01	A01	urum	fs_igirmi igirmi beštänä bir bänım ešlärım var ravestniklärım	3.325
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A02	A02	urum	ušahlar biri burda bizä kömäk edier fs_savkhozda	5.285
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	cs	_ya _raduyus _čto elä olsun äp sizlärınän	3.462
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A04	A04	cs	_i fs_u ušah lazım bülä är dili	3.113
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A05	A05	cs	gardašlarım bänım _nu bän nä nahıledem bänım _semya gändımın yohtur	5.521
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A08	A08	russ	_i	0.804
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A11	A11	urum	ziaratımız bizım kövdä dörttänädır meriamana fs_gyo ay nikola fs_kh ay ui_khara	9.549
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A12	A12	cs	ahan fs_ištem šindi ey yašierıh yahšidır äkierıh bir _gektar erımız vardır torpah oni äkierıh kartoldur satierıh mallar var sahlierıh ğoyun sahlierıh	10.291
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A14	A14	cs	bizdä šindi staraemsa _što ohiah onnarın ki kimın ey adam olah pr_bizım rodinamıza öčüri pr_bizım šeimız bišeya lazım gälä	10.301
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A15	A15	urum	ui_nä ui_diem	0.344
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A16	A16	cs	ušahlar gändi gidärlär onnar gändılär isterlär _uže šindi sistemada	4.725
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B03	B03	urum	soradan mamam gettiärä pr_babama	3.704
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B06	B06	urum	äp güzäldä yašierıh	1.368
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	urum	čätınıdi biräz	0.883
0013_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	gena čätınnıhtır	1.155
0013_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A07	A07	cs	hä _balšoi _raznitsa var onučun ki urusča _ya _magu _s bänım _mıslyami _vıražat etmäh _napisat _pismo _tak pismoi yaziräm _ya biriinän _zvanit edir söiliräm	12.705
0013_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A13	A13	urum	čätın olir	0.76
0013_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A16	A16	cs	bizım uže torunnar gidäjäh o sistemainan gürji dili alıšmah bizdä alıšamierıh bizä biz urusča dili oni biz yahši bülirıh biz elädä ohumišıh šindiačanda _da gürjüjädä biz alıšamazıh	13.44
0013_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-B14	B14	cs	gäldıh šäärä tiflisä gettıh ui_böyuk gruzinski školaya gürji školaya _da elä örgändıh onučun ki bu dili burda čoğ halh bülmerdi tiflistä	15.537
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	ğızılyumurtada giderım čıheram babamın üstünä mäzärlärä čıhierah	6.71
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	cs	_pervi _vıpusk _sredni _škola oldi @ _iyunya _sorok _pervava _goda	4.245
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	dilımız dutmerdi inamımız dutmerdi biz ğanamierdıh	5.307
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	cs	kövümüzdä _škola vardır özgä kövlärdä yoğudi _škola gälerdılär äp bu kövdä ohumaya ohirdılär	7.964
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A09	A09	urum	nä edäh	0.438
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A11	A11	urum	allağa fs_č fs_čoräk čöräk oturerıh stolda emäya namaz edirıh namaz edirıh ki biz čöräk iirıh	7.556
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A14	A14	cs	semyada čoği eddi adamdır fp_äm čoği bu kövdä pr_eddi pr_adam üč _semya var bunnar bayazovların semyalaridır bunnar aššahta genä bir _semya var školanın yanında birda bizıh	14.82
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A15	A15	cs	genä vardır aryos yoryos kissämız čoğ güzäl _i _atmečat edirıh prazdniklärıni	8.559
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B01	B01	cs	_da čoğ davolniidıh biz _i raziidıh	3.508
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B03	B03	cs	varıdi _ferma böyük	1.342
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B04	B04	urum	yahšı güzäl šei vardır orda göl varıdi	4.767
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B08	B08	urum	čai aher güzäl čai aher hrami čai	2.892
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B10	B10	cs	yašierdıh _gardof äkerdıh	4.491
0013_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	cs	bu kövdä var bir _škola ikitänä ma _magazin _da ziar kövün ičındä var bänä ğalar iki ziarat meriamana	16.836
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A03	A03	cs	_vot _u _menya _dva _sına iki oğlan	2.581
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	babam o vädä girdi šeya partiaya komunistlärın	5.01
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	sabahtan tezdän ğalhirıh bizä lapatkalar alirıh anam nä edir fs_bizä šei sağir mallari sağir doldurir šeya kasturkaya	11.92
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A14	A14	cs	ama elä oldi ki fp_mm čoğudılar semyada _on ušahıdılar bänım deduškanın semyasında ama _dela _v _tom _čto äp ahılli adam čıhtılar bazısi _matematik oldi bazısi oldi an _deduškam _naprimer fp_mm ğırh el staži agranomdur	14.85
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	cs	sora yavaš yavaš düzäldılär halh _uže birbirlärıni tanıdi	4.894
0014_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-B03	B03	cs	pr_soradan sağmaya peinır _gardof etmäya	4.436
0014_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A01	A01	urum	äp güzäl yola vurerıh	1.559
0014_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A02	A02	russ	_vot _atličayutsa _v _etam	1.521
0014_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	cs	bu fs_kövlärdän fs_öläng ärvänli fp_e kümbät bizdä onnarın ziaratlara gidirıh ärvänlia _naprimer medamorfos ki olir gidirıh kümbätä ay gardeli var	14.12
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A01	A01	urum	äp yahši	0.603
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A02	A02	cs	_savkhoz yohtur šindi fs_s _každi fs_g ärkäš gändınä pr_šei kartol äkierlär tahıl äkierlär fs_s _khazyaistvennım _vodyatsa	10.215
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	cs	_ya _blagadaren sizädä ki _pavlik _v _etam _gadu bu el bu el _v _tryokh _forumakh _učavstvoval _tri _raza _net _tri _raza _uže _eta	7.913
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A05	A05	urum	orda rassiadaidım näisä urusudi odä gälmädi buraya	4.874
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A08	A08	urum	šei edirıh išlirıh onnan	2.699
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	cs	bizım čoğ köti günüdi čoğ išlerdıh äkmäk olmerdi su olmerdi biše olmerdi mučeniainan baba _ana mučeniainan bizi yašatti	8.56
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A12	A12	urum	šindi eydır epeim ävmäv ettıh bänä šindi yahšiya bänä šindi yahši gälier o sıra ki yašamama görä šindi bänä eydırlär	7.228
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A14	A14	urum	näblem bändä bänım ğardašlarımda ambelä ohirıh istirıh ki deduškamızın kimın böyuk adam olah bänziah onnara biše yahši edäh	8.977
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B03	B03	cs	fp_am _i barabar fp_m bašladılar tiflisdä yašamaya	4.282
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B09	B09	urum	gäldılär tiflisä	1.516
0014_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	bändä genä gürjii aldım	1.44
0014_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A07	A07	cs	bu dilinän _tolka ävimizdä	1.672
0014_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A16	A16	cs	_russki bizım yahši dilımız russkidır ui_onučun ui_ki ui_urus biz urusča bülirıh urusčada ohuduh bir oni biz bülirıh daa bišedä bülmirıh	9.329
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	cs	šindi halh äp yaperlär ävmäv _remantiruyut	3.061
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	ordada görieram halhi sorušierıh nerdäsıs näsılsıs	3.691
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	urum	sora usul usul biz bašladıh ğanmaya	3.089
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	urum	iräldändä gälirdılär šindidä gälirlär ui_genä burda učitellärdä eyıdi burda ey ohudirdılär onučunda buraya gälirdılär	8.097
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A11	A11	cs	čöräktän iip sora ğalhtınhta sora allah bir bäräkät versın diirıh ki yaniki sora allah bir bäräkät versın _isus	7.329
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A14	A14	cs	öbürlär _uže alti beš ančelä	2.304
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	cs	bizım kövdä varıdi čoğ urumluh semyasi šindiktä ğalmıš ğırh _semya _az ğaldi	5.089
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B03	B03	urum	pr_bizın kövünun var genä göl	2.704
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B08	B08	cs	_očen’ _savsem güzäl kövdür	1.753
0014_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	urum	šindi bän čoğ ahlımda dägıl onučun ki čoğ ellar gečti bän gettım	8.249
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A03	A03	cs	_u _nas _ženskova _pola _i _očen čoğda äm gramotni familya kövdä bizım familyadır	6.469
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	urum	gäldıh buralara ğara yapılarıdi zemlyankalarıdi	4.39
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	urum	babamınan dädäm airldılar babam dier veräjäih kolkhoza giräjäih dädäm dier yoh vermiajäih	8.843
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	cs	härızä bir _stakan _stakan yoh	2.0
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A12	A12	urum	bändä fs_s soyuh gidämierım	2.139
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A14	A14	cs	_nu küčük ävdä yašerdılär _no ui_äp ohunmıš adam čıhtılar äp ey ui_oldular	4.135
0015_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	cs	ziaratlara gidirdılär özgä kövlärdän gälirlär urumlar eğılirdılär birbirlärınän tanıšlanirdıh ištem iip ičmäh olirdi _muzıka toy dügün	10.696
0015_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	urum	orda yaan elda gidirıh bizım halh jaalar yelda gidirıh kümbätä ambu šeya tärsondadır bu ay fp_m gardeli gidirıh mum yahirıh malitvamızi edir gälirıh buraya	12.376
0015_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A15	A15	cs	är erdädä vardır ziaratımız gidirıh beš alti ui_eddi säkkiz kövdä oralarada gidirıh güzäl _atmečat edirıh ordada	8.182
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A02	A02	cs	biz _uže _ne _v _sastayanii _on _pamagaet fs_kö kömäk edier	3.312
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	russ	_vpročem	0.406
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A05	A05	cs	bir sözünän ambelädır bänım ğardašlarım äp bu semeiniidi beštä ğardašıh bajım _vsyo bän gändım täkım ui_šindidä	8.72
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	urum	babam anam anam fs_ed eddi ušah etti	3.55
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	urum	biräz yaša di genä kövdä mamami šei ävländılär	4.256
0015_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	fs_m	0.178
0015_DoReCo_doreco_urum1249_UUM-TXT-LG-00000-A16	A16	cs	_vsyo ğurtulduh	0.83
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	urum	fs_s	0.262
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	ambelä halhımızınan uzah düštüh	3.496
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	cs	bir gün ğaldi dögüš bašlandi @ @	7.545
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A04	A04	cs	šindi bu köv äp pr_sağ rayona görsädir _klass _nu _pervi _mesto	8.17
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A08	A08	cs	_i _vsyo buda ui_buidi	1.35
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A09	A09	urum	fp_nu_vot	0.506
0015_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	urum	halhımız ančelä kövi pıhartmadılar jinisi yahši duttular köčmädılär	4.219
0016_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	cs	bizi burda _prinimat ettılär bu rayoni verdılär bizä gečtıh burya	5.76
0016_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A06	A06	cs	_nu _kantse _kontsov girdılär äptä kolkhoza	3.997
0016_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	cs	anam artıh gavigürügeinän gavınan etti ärımızä _stakan artıh yazdi kimın šeidır bu _stakan kimındır	8.1
0016_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	urum	ambelä čätınnığımız ui_biräm gäldi düzäldi bu yašamaya geštıh	3.544
0016_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	urum	fp_m	0.2
0016_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A15	A15	russ	_vsyo	0.512
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A02	A02	cs	_a _eta _vtaroi _sın ikınji ušağımda ohier šäärdä	6.203
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	cs	_balšoe _vam _spasibo _kanečno _ya _blagadaren za _eta	2.34
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	urum	fs_m	0.209
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A12	A12	urum	ište anelä ellarımız gešti ğojaldıh daa näblem ište ambelä	3.873
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B09	B09	urum	burda yašerdılar	1.112
0016_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B14	B14	urum	burada eč bän görmerım ki biše düzälä onučun ki halha iš yohtur ki halh išliya	7.362
0016_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	cs	šindi daa _čemadannoe _nastraenie yohtur	2.006
0016_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	cs	kövdä _ete ämnısi šei idi razvitı kövıdi _i _pa _gramote _savkhoz @ kartol vererdi iki bin _ton bin _ton tahıl _šerst ärbiriš _vsegda _vıpalnyali _perekhadyašie _krasni znamyalar aler alerdıh	22.192
0016_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	urum	var gidirlär gretsiadan geri gälirlär sora täzädän gidirlär äkirlär bičirlär	4.803
0016_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B03	B03	urum	böyük göl var var kislälär	2.622
0016_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-B14	B14	cs	o köv bän unutmam onučun ki bänım babam orda öldi orda gömdülär dädäm äbäm _da kimki ui_orda	9.972
0017_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	cs	äpımızä verdi toprah _savetski _sayuz peida oldi näisä	3.313
0017_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	cs	buda gavlarınan onnari yahti ğıpğırmızi güzäl artıh onnarınan birär _stakan süd ičirdıh gidirdıh	6.14
0017_DoReCo_doreco_urum1249_UUM-TXT-FE-00000-A14	A14	urum	ajarlar getmirlär onučun ki onnar musulmandırlar	3.826
0017_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A02	A02	cs	ğurtuldi bir _institut öbürüni ohier _adnavremenno _i ui_išlier	4.223
0017_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A03	A03	urum	ambelä išlär	0.744
0017_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	urum	čoğ mučeniainan yašadi äkmäk yoh su yoh dögüšün sırasında	5.387
0017_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	urum	ğari gätırdi mamami	1.248
0017_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	urum	äp düšünerdılär halh getmäh etmäh šindi o išlär yoh	2.666
0017_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	čoğ šei čäkierıh dağıldıh äp äpımız bir erä gettıh	5.35
0017_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	cs	ordan čıhti _pervıe _sekretari _raikoma	3.89
0017_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A16	A16	urum	ğurtulmadi	0.77
0018_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	cs	yašadıh buralarda ambelä _nišeta	2.738
0018_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	bir biz ičirdıh öbürlär ajlarından ölerdi šindik bizımda biräz arha varıdi biräz ey ui_yaširdıh	6.362
0018_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A16	A16	cs	_da söndür _da	0.797
0018_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-A09	A09	cs	_nu mučitolduh čoğ nä diem daha bän ha	3.253
0018_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B09	B09	urum	sora oldum bän	1.531
0018_DoReCo_doreco_urum1249_UUM-TXT-FM-00000-B10	B10	cs	sorada _rešit ettılär gälmäya tiflisä onučun ki oralarda biräz čätınıdi yašamah	4.457
0018_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	urum	äp düšünerlär burda yašamah	1.216
0018_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A02	A02	urum	köti	0.395
0019_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	cs	zemlyankaidi fs_še šei yoğudi uslovialar _tyažolie _bıli	3.539
0019_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	biräz ey yaširdıh onnarın üstünä	1.96
0019_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A01	A01	cs	äp düšünerlär _pradalžat _zdes	2.956
0019_DoReCo_doreco_urum1249_UUM-TXT-VL-00000-A03	A03	cs	_tridsat _vasmie _po _sorak _šestie _godı _avaria düšti fs_de _desit _let	3.536
0020_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A05	A05	cs	_nu yašadıh _kak _nibud ambelä	1.499
0020_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	urum	öbürlär elä olerdi ki bailedılär ui_ajından šindik ğonšularımız elä köti yašamahıdi	5.934
0021_DoReCo_doreco_urum1249_UUM-TXT-AN-00000-A09	A09	cs	čoğ čätın anamda etım ušağıdi pr_noo ahlıma düšmäsın _korolem ui_anama	5.07
